ADSL,CABLEMODEM,DIALUP,FIBRAOPTICA,4G,3G,TELEFONIAFIJA,WIRELESS,SATELITAL,id_Provincia,id_Localidad,id_Partido
--,--,--,--,--,--,--,--,--,9,3509,428
--,SI,--,--,SI,SI,SI,--,SI,5,3266,369
SI,--,--,--,SI,--,--,--,--,5,3278,369
SI,--,--,--,SI,--,SI,--,--,5,3413,369
SI,--,--,--,SI,SI,SI,SI,--,5,3450,369
--,--,--,--,--,--,--,--,--,5,3445,369
--,SI,--,--,SI,SI,SI,SI,--,5,3603,369
--,--,--,--,--,--,--,SI,--,5,3843,369
--,--,--,--,--,--,--,SI,--,5,3781,369
SI,SI,--,SI,SI,SI,SI,SI,--,5,111,383
SI,--,--,--,--,--,SI,SI,--,5,167,383
--,--,--,--,--,--,--,--,--,5,385,383
--,--,--,--,--,SI,--,--,--,5,416,383
--,--,--,--,--,--,--,--,--,5,486,383
--,--,--,--,SI,SI,SI,--,--,5,560,383
--,--,--,--,--,--,--,--,--,5,636,383
--,--,--,--,SI,--,--,--,--,5,710,383
--,--,--,--,--,--,--,--,--,5,725,383
--,--,--,--,SI,SI,--,--,--,5,1045,383
SI,--,--,--,SI,SI,SI,--,--,5,2718,344
--,--,--,--,--,--,--,--,--,5,2741,344
--,--,--,--,SI,--,SI,--,--,5,2804,344
SI,--,--,SI,SI,SI,SI,SI,--,5,3023,344
--,--,--,--,--,--,--,--,--,5,3042,344
SI,--,--,SI,SI,SI,SI,SI,--,5,3238,344
--,--,--,SI,SI,--,SI,SI,--,5,3638,344
--,--,--,--,SI,SI,--,SI,--,5,766,345
--,--,--,--,--,--,--,--,--,5,808,345
--,--,--,--,--,--,--,--,--,5,1420,345
--,--,--,--,--,--,--,--,--,5,1639,345
--,--,--,--,SI,--,--,--,--,5,1976,345
--,--,--,--,SI,--,--,--,--,5,2214,345
--,--,--,--,--,--,--,--,--,5,2866,345
--,--,--,--,--,--,--,SI,--,5,2938,345
--,--,--,--,--,--,--,--,--,5,3185,345
--,--,--,--,SI,--,--,--,--,5,3214,345
--,--,--,SI,SI,SI,SI,--,--,5,3276,345
--,--,--,--,--,--,--,--,--,5,3584,345
SI,SI,--,SI,SI,SI,SI,SI,SI,5,210,369
--,--,--,--,SI,SI,SI,--,--,5,290,369
SI,--,--,SI,SI,SI,SI,--,--,5,565,369
--,--,--,--,--,--,--,--,--,5,880,369
--,--,--,--,--,--,--,SI,--,5,888,369
--,--,--,--,--,--,--,--,--,5,925,369
--,--,--,--,--,--,--,SI,--,5,929,369
--,SI,--,SI,SI,SI,SI,SI,SI,5,935,369
--,--,--,--,SI,--,SI,--,--,5,948,369
--,--,--,--,SI,--,SI,SI,--,5,952,369
--,--,--,--,--,--,--,--,--,5,958,369
--,--,--,--,--,--,--,--,--,5,960,369
--,--,--,--,--,--,--,--,--,5,968,369
SI,--,--,SI,SI,SI,SI,--,--,5,974,369
--,--,--,--,--,--,--,--,--,5,2288,65
--,--,--,--,--,--,--,--,--,5,2458,65
--,--,--,--,--,--,--,SI,--,5,2644,65
--,--,--,--,SI,SI,SI,SI,--,5,3028,65
SI,--,--,--,SI,SI,SI,SI,--,5,3066,65
--,--,--,--,--,--,SI,SI,--,5,3124,65
--,--,--,--,SI,SI,--,SI,--,5,3125,65
--,--,--,--,--,--,--,--,--,5,3228,65
SI,SI,--,SI,SI,SI,SI,SI,--,5,3235,65
--,--,--,--,--,--,--,SI,--,5,3279,65
--,--,--,--,--,--,SI,--,--,5,3312,65
--,--,--,--,--,--,--,SI,--,5,3546,65
--,--,--,--,SI,SI,SI,SI,--,5,3548,65
SI,--,--,--,SI,--,SI,SI,--,5,3570,65
--,SI,--,--,SI,--,--,--,--,5,3597,65
--,--,--,--,--,--,SI,SI,--,5,3598,65
--,--,--,--,--,--,--,SI,--,5,3599,65
SI,--,--,SI,SI,SI,SI,--,--,5,1123,369
--,SI,--,--,SI,SI,SI,SI,SI,5,1186,369
--,SI,--,--,SI,SI,SI,SI,--,5,1247,369
--,--,--,--,SI,--,SI,SI,--,5,1250,369
SI,SI,--,SI,SI,SI,SI,--,--,5,1339,369
--,--,--,--,SI,SI,--,SI,--,5,1398,369
SI,SI,--,SI,SI,SI,SI,SI,--,5,1486,369
SI,--,--,SI,SI,SI,SI,SI,--,5,1901,369
SI,--,--,--,SI,--,--,SI,--,5,1944,369
SI,--,--,--,SI,SI,SI,SI,--,5,1989,369
--,--,--,SI,SI,SI,SI,--,--,5,2122,369
SI,SI,--,SI,SI,SI,SI,SI,SI,9,2139,237
--,--,--,--,--,--,--,--,--,9,2386,237
--,--,--,--,--,--,--,--,--,9,2667,237
--,--,--,--,SI,SI,--,--,--,9,2813,237
--,--,--,--,SI,SI,--,SI,SI,9,3893,237
SI,--,--,--,--,--,SI,--,SI,9,667,291
SI,--,--,--,--,--,SI,--,--,9,758,291
--,--,--,--,--,--,--,--,--,9,2417,291
SI,SI,--,SI,SI,SI,SI,SI,SI,9,2607,291
--,--,--,--,SI,SI,--,--,--,9,2970,291
--,--,--,--,--,--,--,--,--,9,698,331
--,--,--,SI,--,--,--,--,--,9,1064,331
--,--,--,SI,--,--,--,--,--,9,2021,331
--,--,--,--,--,--,--,--,SI,9,2148,331
--,--,--,--,--,--,--,--,SI,9,2156,331
--,--,--,SI,--,--,SI,--,SI,9,2538,331
--,--,--,SI,--,--,--,--,--,9,2575,331
--,--,--,--,--,--,--,--,SI,9,2961,331
--,--,--,SI,--,--,--,--,--,9,1211,357
--,--,--,--,--,--,--,--,--,9,1988,357
--,SI,--,--,SI,SI,SI,--,SI,9,2865,126
--,--,--,--,--,--,--,--,--,9,3126,126
--,--,--,--,SI,--,--,--,--,9,3155,126
--,--,--,--,--,--,--,--,--,9,179,197
--,--,--,--,--,--,--,--,--,9,841,197
--,--,--,--,--,--,--,--,--,9,872,197
--,--,--,--,SI,SI,SI,--,SI,9,1178,197
--,--,--,SI,--,--,--,--,--,9,1663,197
SI,--,--,--,SI,SI,SI,SI,SI,9,1682,197
--,--,--,--,SI,--,--,--,--,9,2597,197
--,--,--,--,--,--,--,--,--,9,2598,197
--,--,--,--,--,--,--,--,--,9,2987,197
--,--,--,SI,SI,--,--,--,--,9,3434,197
SI,--,--,SI,--,--,SI,--,--,9,3469,197
--,--,--,--,--,--,--,--,--,9,299,237
--,--,--,--,--,--,--,--,--,9,531,237
SI,--,--,--,SI,SI,SI,SI,SI,9,600,237
--,SI,--,--,SI,SI,--,SI,SI,9,608,237
--,--,--,--,SI,--,--,SI,--,9,784,237
SI,SI,--,--,SI,SI,SI,SI,SI,9,1479,237
--,--,--,--,--,--,--,--,--,9,2138,237
--,--,--,--,SI,SI,SI,--,SI,6,2010,71
--,--,--,--,SI,SI,SI,SI,SI,6,2957,71
--,--,--,--,--,--,--,--,SI,6,3090,71
--,--,--,--,SI,--,SI,SI,SI,6,990,102
--,--,--,--,SI,--,SI,SI,--,6,3232,102
--,--,--,--,SI,--,SI,SI,SI,6,3337,102
--,--,--,--,SI,--,--,--,SI,6,3368,102
--,--,--,--,SI,--,--,SI,SI,6,732,118
SI,--,--,SI,SI,SI,SI,SI,SI,6,1091,118
--,--,--,--,SI,--,SI,SI,SI,6,2685,118
SI,--,--,--,SI,--,SI,SI,SI,6,1323,129
SI,SI,--,--,SI,SI,SI,SI,SI,6,1362,129
SI,--,--,--,SI,SI,SI,--,--,5,2446,263
--,--,--,--,--,--,--,--,--,5,2514,263
SI,--,--,--,--,--,SI,--,--,5,3043,263
--,--,--,--,--,--,SI,--,--,5,3046,263
SI,--,SI,--,--,--,SI,--,--,5,3626,263
--,--,--,SI,SI,--,SI,SI,--,5,856,271
--,--,--,SI,--,--,--,SI,--,5,1213,271
--,--,--,--,--,--,SI,SI,--,5,1412,271
--,--,--,--,--,--,--,SI,--,5,1625,271
--,--,--,--,--,--,--,SI,--,5,1953,271
SI,--,--,SI,SI,SI,SI,SI,--,5,3085,271
--,--,--,--,--,--,--,SI,--,5,3348,271
--,--,--,--,--,--,--,SI,--,5,3417,271
--,--,--,--,SI,--,SI,SI,--,5,786,311
--,--,--,--,--,--,--,SI,--,5,2097,311
--,--,--,--,--,--,--,SI,--,5,2254,311
SI,--,--,SI,SI,SI,SI,SI,SI,5,3054,311
--,--,--,--,--,--,--,SI,--,5,3116,311
--,--,--,--,SI,--,SI,SI,--,5,3345,311
SI,--,--,SI,SI,SI,SI,SI,SI,6,1376,133
--,--,--,--,SI,--,--,--,SI,6,2814,133
SI,--,--,--,SI,SI,SI,--,SI,6,132,153
--,--,--,--,SI,--,--,--,SI,6,1405,153
SI,SI,--,--,SI,SI,SI,SI,SI,6,1750,170
--,--,--,--,SI,--,--,--,SI,6,2164,170
--,SI,--,--,SI,SI,SI,SI,--,6,2526,170
--,--,--,--,--,--,--,SI,SI,6,2600,170
--,--,--,--,SI,SI,SI,SI,SI,6,904,182
SI,SI,--,SI,SI,SI,SI,SI,SI,6,1598,182
SI,--,--,--,SI,SI,SI,SI,SI,6,1746,206
--,--,--,--,SI,--,--,SI,--,6,2917,206
SI,SI,--,SI,SI,SI,SI,SI,--,5,1543,316
SI,--,--,SI,SI,SI,SI,SI,SI,5,1863,316
SI,SI,--,SI,SI,SI,SI,SI,--,5,2002,316
--,--,--,SI,--,--,--,--,--,5,2132,316
--,--,--,SI,SI,SI,SI,SI,--,5,2398,316
--,--,--,--,SI,SI,SI,SI,--,5,3010,316
--,--,--,--,SI,SI,SI,SI,--,5,2995,316
--,--,--,--,SI,--,SI,SI,--,5,3135,316
--,SI,--,--,SI,SI,SI,SI,SI,5,3285,316
--,--,--,--,SI,--,SI,--,--,5,3767,316
--,--,--,--,--,--,--,--,--,5,473,318
SI,--,--,SI,SI,SI,SI,SI,--,5,545,318
--,--,--,--,--,--,--,SI,--,5,587,318
--,--,--,--,SI,SI,SI,--,--,5,2277,417
--,--,--,SI,--,--,--,--,--,5,3000,417
SI,--,--,--,SI,SI,SI,SI,SI,5,3146,417
--,--,--,--,SI,SI,--,--,--,5,3148,417
--,--,--,--,--,--,--,SI,--,5,3183,417
--,--,--,SI,SI,SI,SI,SI,--,5,3812,417
--,--,--,--,--,--,--,--,--,5,89,422
SI,SI,--,SI,SI,SI,SI,--,--,5,115,422
--,--,--,--,SI,--,--,--,--,5,146,422
SI,--,--,SI,SI,SI,SI,SI,--,5,288,422
--,--,--,SI,--,--,SI,SI,--,5,289,422
SI,SI,--,SI,SI,SI,SI,--,--,5,513,422
--,--,--,--,SI,--,SI,SI,--,5,525,422
--,SI,--,--,SI,SI,SI,SI,SI,6,932,207
SI,--,--,--,SI,SI,SI,--,SI,6,1747,207
--,--,--,--,SI,SI,--,--,--,6,3070,207
--,--,--,--,SI,SI,SI,--,--,6,3083,207
--,--,--,--,SI,SI,--,SI,SI,6,3736,207
--,--,--,--,--,--,--,--,--,6,1075,234
--,--,--,SI,SI,--,SI,SI,SI,6,1580,234
--,--,--,--,SI,SI,SI,SI,SI,6,2129,234
SI,--,--,SI,SI,SI,SI,SI,SI,6,3220,234
--,--,--,--,--,--,--,--,--,6,3609,234
--,--,--,--,SI,--,--,--,--,6,3886,234
--,--,--,--,SI,--,SI,SI,SI,6,2388,267
--,--,--,--,SI,--,SI,--,SI,6,1447,268
--,--,--,--,SI,--,SI,SI,SI,6,2360,268
SI,SI,--,SI,SI,SI,SI,SI,SI,6,2402,268
--,--,--,--,SI,--,--,SI,--,6,931,275
--,--,--,--,SI,--,--,SI,--,6,1397,275
--,--,--,--,SI,--,SI,SI,SI,6,1801,275
SI,--,--,SI,SI,SI,SI,SI,SI,6,2434,275
SI,--,--,SI,SI,SI,SI,SI,SI,6,2447,275
--,--,--,--,--,--,--,SI,--,6,2626,275
--,--,--,--,--,--,--,SI,--,6,2627,275
--,--,--,--,SI,--,--,SI,SI,6,555,294
--,--,--,--,SI,--,--,SI,SI,6,2629,294
SI,--,--,SI,SI,SI,SI,SI,SI,6,2657,294
--,--,--,--,SI,--,--,--,--,6,3360,294
--,--,--,SI,SI,--,--,SI,--,7,3181,139
--,--,--,--,--,--,--,--,--,7,3188,139
--,SI,--,SI,SI,SI,SI,SI,--,7,3203,139
--,SI,--,SI,--,SI,SI,SI,--,7,3841,139
--,--,--,--,SI,--,SI,SI,--,7,999,140
--,--,--,--,--,--,SI,SI,--,7,1222,140
SI,--,--,SI,SI,--,SI,SI,--,7,1444,140
--,--,--,--,SI,--,--,SI,--,7,2537,140
--,--,--,SI,SI,--,SI,SI,SI,7,3272,140
--,--,--,--,SI,SI,SI,SI,SI,7,3141,141
SI,--,--,--,SI,--,SI,SI,--,7,3198,141
--,--,--,--,--,--,SI,--,--,7,76,186
--,--,--,--,SI,--,SI,--,--,7,1395,186
SI,--,--,--,SI,SI,SI,SI,--,7,1532,186
--,SI,--,--,SI,SI,SI,--,--,7,3739,205
--,SI,--,SI,SI,SI,SI,SI,--,7,561,221
--,--,--,--,SI,--,SI,SI,--,7,891,221
--,--,--,--,SI,SI,SI,SI,--,7,1322,221
SI,SI,--,SI,SI,SI,SI,SI,--,7,1946,221
--,SI,--,SI,SI,--,SI,SI,--,7,2700,221
--,SI,--,--,SI,SI,SI,SI,SI,7,2800,221
--,--,--,SI,SI,SI,SI,SI,--,7,3120,221
SI,SI,--,--,SI,SI,SI,SI,--,7,3214,221
--,--,--,--,--,--,--,--,--,7,3306,221
--,SI,--,--,SI,--,SI,SI,SI,7,184,284
--,--,--,--,--,--,--,SI,--,7,544,284
--,--,--,--,--,--,SI,SI,--,7,1146,284
--,--,--,--,--,--,--,SI,--,7,1442,284
SI,SI,SI,SI,SI,SI,SI,SI,SI,1,19,61
SI,--,--,SI,SI,SI,--,SI,--,5,3835,65
--,--,--,--,--,--,--,--,--,5,3624,65
--,SI,--,--,SI,SI,SI,SI,SI,5,3644,65
--,--,--,--,--,--,--,--,--,5,3683,65
--,--,--,--,--,--,--,SI,--,5,3755,65
--,--,--,SI,SI,SI,SI,SI,--,5,3771,65
SI,SI,SI,SI,SI,SI,SI,SI,SI,1,578,61
--,SI,--,--,SI,SI,SI,SI,--,5,3826,345
--,SI,--,--,SI,SI,SI,--,--,5,603,346
--,--,--,--,SI,SI,SI,--,--,5,604,346
--,SI,--,--,SI,--,SI,SI,--,5,652,346
--,SI,--,--,SI,SI,SI,SI,SI,5,694,346
SI,SI,SI,SI,SI,SI,SI,SI,SI,1,2582,61
SI,--,--,SI,SI,SI,SI,SI,--,5,637,422
SI,--,--,SI,--,--,SI,SI,--,5,817,422
SI,--,--,SI,--,SI,SI,SI,SI,5,847,422
--,SI,--,--,--,--,SI,SI,--,5,899,422
--,--,--,--,--,--,--,--,--,5,901,422
--,--,--,--,--,SI,--,SI,--,5,3793,65
--,--,--,--,SI,SI,SI,SI,--,5,3821,65
SI,SI,SI,SI,SI,SI,SI,SI,SI,5,1096,71
--,--,--,--,SI,SI,--,--,--,5,1762,71
--,--,--,--,SI,SI,--,--,--,5,1899,71
--,--,--,--,SI,SI,--,--,--,5,0,100
SI,--,--,SI,SI,SI,--,SI,--,5,49,100
--,--,--,--,--,--,--,--,--,5,108,100
SI,--,--,SI,SI,SI,SI,--,--,5,235,100
--,--,--,--,--,--,--,--,--,5,444,100
--,--,--,--,--,--,--,--,--,5,643,100
--,--,--,--,--,SI,--,--,--,5,697,100
--,--,--,--,--,--,--,--,--,5,850,100
--,--,--,SI,SI,SI,SI,--,SI,5,876,346
--,--,--,--,--,--,--,--,--,5,973,346
SI,--,--,SI,SI,SI,SI,SI,--,5,1052,346
--,--,--,--,--,SI,--,--,--,5,1696,346
SI,--,--,SI,SI,SI,SI,SI,--,5,2013,346
SI,--,--,SI,SI,SI,SI,--,SI,5,2083,346
SI,--,--,SI,SI,--,SI,SI,--,5,2198,346
SI,SI,--,SI,SI,SI,SI,SI,--,5,2287,346
SI,--,--,SI,SI,SI,SI,--,--,5,2326,346
--,--,--,--,SI,SI,SI,--,--,5,2379,346
SI,SI,SI,SI,SI,SI,SI,SI,SI,1,3484,57
SI,SI,--,SI,SI,SI,SI,SI,--,5,905,100
--,--,--,--,SI,SI,SI,--,--,5,967,100
--,--,--,--,--,--,SI,--,--,5,970,100
--,--,--,--,--,--,--,--,--,5,1036,100
--,--,--,--,SI,SI,--,--,--,5,1054,100
--,--,--,SI,SI,--,--,--,--,5,1164,100
--,--,--,--,SI,--,--,--,--,5,1233,100
SI,SI,SI,SI,SI,SI,SI,SI,SI,1,3492,57
SI,SI,--,SI,SI,SI,SI,SI,--,5,2567,346
SI,--,--,SI,SI,SI,SI,SI,SI,5,2706,346
--,SI,--,--,SI,SI,SI,--,--,5,2782,346
SI,--,--,--,SI,--,--,SI,--,5,1264,100
--,--,--,--,--,SI,--,--,--,5,1296,100
--,--,--,--,--,--,--,--,--,5,1391,100
SI,--,--,--,SI,SI,SI,--,--,5,1550,100
SI,SI,--,SI,SI,SI,SI,SI,--,5,1765,100
SI,SI,--,SI,SI,SI,SI,SI,SI,5,1850,100
SI,--,--,SI,SI,--,SI,SI,--,5,1905,100
--,--,--,--,SI,SI,--,--,--,5,1937,100
--,--,--,--,--,--,--,--,--,5,1960,100
--,--,--,--,SI,--,--,--,--,5,2064,100
--,--,--,--,--,--,--,--,--,5,2198,100
--,--,--,--,--,--,--,--,SI,5,2227,100
SI,--,--,SI,SI,SI,SI,SI,--,5,2323,100
--,--,--,SI,SI,SI,SI,SI,SI,5,99,263
SI,--,--,--,SI,SI,SI,--,--,5,200,263
SI,--,--,--,SI,SI,SI,--,SI,5,613,263
--,--,--,SI,--,--,SI,SI,--,5,660,263
--,--,--,--,SI,--,SI,SI,--,5,726,263
--,--,--,--,--,--,--,--,--,5,894,263
--,SI,--,--,--,SI,--,SI,--,5,924,263
--,--,--,--,--,--,--,--,--,5,969,263
SI,SI,--,SI,SI,SI,SI,SI,--,5,1037,263
SI,--,--,SI,SI,SI,SI,SI,SI,5,1071,263
SI,--,--,--,SI,SI,SI,--,SI,5,1520,263
SI,--,--,SI,SI,SI,SI,--,SI,5,1559,263
--,--,--,SI,SI,SI,SI,SI,--,5,796,213
--,--,--,--,--,--,--,--,--,5,1304,213
SI,--,--,--,SI,SI,SI,--,--,5,1523,213
SI,SI,--,SI,SI,SI,SI,--,--,5,1528,213
--,--,--,SI,SI,--,SI,--,--,5,1672,213
SI,--,--,--,SI,SI,SI,--,--,5,1855,213
SI,SI,--,--,SI,--,SI,--,--,5,2201,213
--,SI,--,--,SI,--,SI,--,--,5,2553,213
--,--,--,--,--,--,--,--,--,5,2589,213
--,--,--,--,--,--,--,--,--,5,2658,213
--,SI,--,--,SI,SI,SI,SI,SI,5,3216,213
SI,SI,--,SI,SI,SI,SI,SI,--,5,3462,213
--,--,--,--,SI,SI,SI,SI,--,5,3760,213
--,SI,--,--,SI,SI,SI,SI,--,5,2963,346
SI,--,--,SI,SI,SI,SI,SI,--,5,3025,346
SI,SI,--,--,SI,SI,SI,SI,SI,5,3248,346
SI,SI,--,SI,SI,SI,SI,SI,--,5,3841,346
--,--,--,--,SI,SI,SI,--,--,5,140,355
--,SI,--,SI,SI,--,--,SI,--,5,221,355
SI,--,--,--,--,--,SI,SI,--,5,1253,355
--,--,--,SI,--,--,--,--,--,5,1879,355
--,--,--,SI,--,--,SI,SI,--,5,2052,355
--,--,--,--,--,--,--,--,--,5,2095,355
--,--,--,SI,--,--,--,SI,--,5,2110,355
--,--,--,--,--,--,--,--,--,5,2188,355
SI,SI,--,SI,SI,SI,SI,--,--,5,2418,355
--,--,--,--,--,--,--,--,--,5,2483,355
--,--,--,SI,SI,SI,SI,SI,SI,5,1692,422
--,--,--,SI,SI,SI,SI,SI,--,5,1810,422
SI,--,--,--,SI,SI,SI,--,--,5,2000,422
--,--,--,--,SI,SI,SI,--,--,5,2453,422
SI,SI,--,SI,SI,SI,SI,--,--,5,2454,422
SI,--,--,SI,SI,SI,SI,--,--,5,2476,422
--,--,--,SI,SI,SI,SI,SI,--,5,2514,422
SI,--,--,SI,SI,SI,SI,--,--,5,2571,422
SI,--,--,--,SI,SI,SI,SI,--,5,2645,422
--,SI,--,--,SI,--,SI,--,SI,5,2812,422
--,--,--,--,--,--,--,SI,--,5,2927,422
SI,SI,SI,SI,SI,SI,SI,SI,SI,1,3491,54
SI,SI,--,SI,SI,SI,SI,SI,--,5,2400,100
--,--,--,SI,--,--,SI,--,--,5,2408,100
--,--,--,--,SI,SI,--,SI,--,5,2594,100
SI,SI,--,SI,SI,SI,SI,SI,SI,5,3011,100
SI,SI,SI,SI,SI,SI,SI,SI,SI,1,3493,54
SI,SI,--,SI,SI,SI,SI,SI,--,5,2517,355
--,--,--,--,SI,--,--,--,--,5,2620,355
--,--,--,SI,--,--,--,SI,--,5,3122,355
--,--,--,--,SI,SI,--,SI,--,5,3157,355
--,--,--,--,--,--,--,--,--,5,3165,355
--,--,--,SI,SI,--,--,SI,--,5,3181,355
--,--,--,SI,SI,--,SI,SI,--,5,3197,355
--,--,--,--,--,--,--,SI,--,5,3268,355
--,--,--,--,--,--,--,--,--,5,3367,355
SI,SI,SI,SI,SI,SI,SI,SI,SI,1,1430,53
SI,--,--,SI,SI,SI,SI,SI,--,5,3075,422
SI,--,--,SI,SI,SI,SI,--,--,5,3162,422
--,--,--,--,SI,--,--,--,--,5,3196,422
SI,--,--,--,SI,SI,SI,--,--,5,3524,422
--,--,--,--,--,--,--,--,--,5,3704,422
SI,SI,--,--,SI,SI,SI,SI,SI,5,3868,422
SI,SI,SI,SI,SI,SI,SI,SI,SI,1,3033,47
SI,SI,--,SI,SI,SI,SI,SI,SI,7,1613,186
--,--,--,--,--,--,SI,--,--,7,2856,186
--,SI,--,--,SI,--,SI,--,SI,7,85,187
--,--,--,--,SI,--,--,SI,--,7,87,187
--,--,--,--,SI,--,SI,SI,--,7,1364,187
--,--,--,--,--,--,--,--,--,7,1392,187
SI,--,--,--,SI,--,SI,--,--,7,1441,187
SI,SI,SI,SI,SI,SI,SI,SI,SI,1,2906,48
--,--,--,--,SI,--,--,SI,SI,8,3323,296
--,--,--,SI,SI,--,SI,SI,--,8,3647,296
--,--,--,SI,SI,--,SI,SI,--,8,3650,296
--,--,--,SI,SI,--,SI,SI,--,8,569,305
--,--,--,--,SI,SI,SI,SI,SI,8,1242,305
--,--,--,--,--,--,--,SI,--,8,2012,305
SI,SI,SI,SI,SI,SI,SI,SI,SI,1,2581,53
--,--,--,--,SI,--,SI,SI,SI,8,2432,305
--,--,--,--,--,--,--,--,--,8,2759,305
SI,--,--,--,SI,--,SI,SI,--,8,3437,305
SI,SI,--,SI,SI,SI,SI,SI,SI,8,865,308
SI,--,--,SI,SI,SI,SI,SI,--,8,2009,308
SI,SI,SI,SI,SI,SI,SI,SI,SI,1,3485,54
--,SI,--,--,SI,SI,SI,--,--,7,2807,187
SI,SI,--,--,SI,SI,SI,SI,--,7,3471,187
--,--,--,--,SI,SI,--,--,--,7,222,205
--,--,--,--,SI,SI,SI,SI,--,7,752,205
--,SI,--,SI,SI,SI,SI,--,--,7,1690,205
--,--,--,--,SI,--,--,SI,--,7,2490,205
--,--,--,--,--,--,--,--,--,7,3908,205
SI,SI,--,SI,SI,SI,SI,SI,--,5,3049,100
SI,SI,--,SI,SI,SI,SI,SI,--,5,3055,100
--,--,--,--,--,--,--,--,--,5,3214,100
--,--,--,--,--,--,SI,--,--,5,3394,100
SI,SI,--,SI,SI,SI,SI,SI,--,5,3468,100
SI,SI,--,SI,SI,SI,SI,SI,--,5,3545,100
SI,--,--,--,--,--,--,SI,--,5,3594,100
--,--,--,--,--,--,--,--,--,5,3606,100
SI,--,--,--,--,--,SI,--,SI,5,3619,100
SI,--,--,SI,SI,SI,SI,SI,--,5,3703,100
--,--,--,--,--,--,--,--,--,5,3748,100
--,--,--,--,--,--,--,SI,--,5,127,116
--,--,--,--,--,--,--,SI,--,5,508,116
SI,SI,SI,SI,SI,SI,SI,SI,SI,1,258,49
SI,--,--,SI,SI,SI,SI,SI,SI,5,3829,116
SI,--,--,--,SI,--,SI,--,SI,5,1108,174
--,--,--,--,--,--,--,--,--,5,1396,174
--,--,--,--,SI,--,SI,--,SI,5,1661,174
SI,--,SI,SI,SI,SI,SI,SI,--,5,1680,174
--,--,--,--,SI,SI,SI,--,--,5,1745,174
--,--,--,--,SI,SI,--,--,--,5,2380,174
--,--,--,--,--,--,SI,SI,--,5,2512,174
--,--,--,--,--,--,SI,--,--,5,2566,174
--,--,--,--,--,--,SI,--,--,5,2712,174
--,--,--,--,--,--,--,--,--,5,2934,174
--,SI,--,SI,SI,SI,SI,SI,--,5,3222,174
--,SI,SI,SI,SI,SI,SI,SI,SI,5,3669,174
--,--,--,--,SI,--,--,--,--,5,3800,174
SI,--,--,--,SI,SI,SI,SI,SI,5,3817,174
SI,--,--,SI,SI,SI,--,SI,--,5,212,176
SI,SI,--,SI,SI,SI,SI,SI,SI,5,214,176
--,--,--,SI,SI,SI,SI,SI,--,5,246,176
--,SI,--,SI,SI,SI,--,SI,--,5,3608,355
SI,--,--,--,SI,--,--,SI,--,5,3800,355
--,--,--,--,--,--,--,SI,--,5,998,367
--,--,--,--,--,--,--,SI,--,5,1072,367
--,--,--,--,--,--,--,SI,--,5,1154,367
--,--,--,--,--,--,--,SI,--,5,1280,367
--,--,--,--,--,--,--,--,--,5,1296,367
--,--,--,--,--,--,--,--,--,5,1340,367
--,--,--,--,SI,SI,SI,SI,SI,5,1946,367
--,--,--,--,--,--,--,SI,--,5,1955,367
--,--,--,--,--,--,--,SI,--,5,1966,367
--,--,--,--,--,--,--,SI,--,5,1991,367
--,--,--,SI,--,--,--,--,--,5,2059,367
--,--,--,--,SI,SI,--,SI,--,5,2116,367
--,--,--,--,--,--,--,SI,--,5,2157,367
--,--,--,--,SI,SI,SI,SI,--,5,2196,367
SI,--,--,--,SI,SI,SI,SI,--,5,2212,367
--,--,--,--,--,--,--,SI,--,5,2227,367
--,--,--,--,--,--,--,SI,--,5,2249,367
SI,SI,SI,SI,SI,SI,SI,SI,SI,1,3490,56
--,SI,--,--,SI,SI,SI,--,--,5,803,176
SI,SI,--,--,SI,SI,SI,--,SI,5,1419,176
SI,--,--,--,SI,SI,SI,--,--,5,1915,176
--,--,--,--,SI,--,SI,SI,--,5,1942,176
SI,--,--,--,SI,SI,--,SI,SI,5,1954,176
--,--,--,--,SI,SI,--,--,--,5,2093,176
--,--,--,--,SI,--,SI,--,--,5,2272,176
SI,SI,SI,SI,SI,SI,SI,SI,SI,1,3482,57
--,--,--,--,SI,--,SI,SI,--,5,2289,367
--,--,--,--,--,--,--,SI,--,5,2887,367
--,--,--,--,--,--,--,SI,SI,5,2889,367
--,--,--,--,SI,SI,SI,SI,--,5,3130,367
--,--,--,--,SI,SI,SI,SI,--,5,3140,367
--,--,--,--,SI,SI,--,SI,--,5,3832,367
SI,SI,SI,SI,SI,SI,SI,SI,SI,1,3483,57
--,--,--,--,SI,--,SI,--,--,7,1517,187
--,SI,--,--,SI,SI,SI,--,--,7,1569,187
SI,SI,SI,SI,SI,SI,SI,SI,SI,7,1614,187
--,--,--,--,--,--,SI,--,--,7,1732,187
SI,--,--,SI,SI,SI,SI,SI,--,7,2036,187
--,--,--,--,--,--,--,--,--,7,2661,187
SI,--,SI,SI,SI,SI,SI,SI,--,0,2258,178
--,--,--,--,--,--,--,--,--,0,3096,178
--,--,--,--,--,--,SI,SI,--,0,3899,178
--,--,--,--,SI,SI,--,--,SI,0,305,179
--,--,--,--,SI,--,--,--,--,0,740,179
SI,--,--,SI,SI,SI,SI,--,SI,0,1018,179
--,--,--,--,SI,SI,SI,--,SI,0,1359,179
SI,SI,--,SI,SI,SI,SI,SI,SI,0,1565,179
--,--,--,--,--,--,--,--,--,0,2375,179
