Poblacion,ADSL,CABLEMODEM,DIALUP,FIBRAOPTICA,SATELITAL,WIRELESS,TELEFONIAFIJA,3G,4G,link,Latitud,Longitud,id_Provincia,id_Localidad,id_Partido
734,--,--,--,--,SI,SI,SI,--,--,58084030.0,"-37,4408647694624","-70,6441818646861",14,1219,443
1391,--,--,--,--,SI,SI,SI,--,SI,58084040.0,"-37,6415832578483","-70,5790877358744",14,1255,443
558,--,--,--,--,--,SI,SI,--,--,58084050.0,"-37,5169103878888","-70,2503863712688",14,3363,443
938,--,--,--,--,SI,SI,SI,--,--,58091010.0,"-36,8247372962673","-69,9164782914754",14,315,298
2443,--,--,--,--,SI,--,SI,--,SI,58091020.0,"-37,0507876062807","-69,873851086363",14,574,298
113,--,--,--,--,--,--,--,--,--,58091030.0,"-37,5865104880568","-68,2686075936205",14,2548,298
18691,SI,SI,SI,SI,SI,SI,SI,SI,SI,58091040.0,"-37,3899075901743","-68,9309943279283",14,2968,298
71,--,--,--,--,--,--,--,--,--,58098005.0,"-39,4750725824587","-69,5298228549207",14,1317,303
207,--,--,--,--,--,--,SI,--,--,58098010.0,"-39,3393978445221","-69,8442147950698",14,2648,303
3144,--,--,--,--,SI,SI,SI,--,SI,58098020.0,"-39,5191361709356","-69,2962673114558",14,2696,303
792,--,--,--,--,--,--,SI,--,SI,58105010.0,"-38,4079798578262","-70,0276785984599",14,271,302
432,--,--,--,--,SI,--,--,--,--,58105020.0,"-38,5574702395959","-70,3665560313021",14,1847,302
4464,--,--,SI,--,SI,--,SI,--,SI,58105030.0,"-38,5292612011937","-70,3689502898328",14,2086,302
23,--,--,--,--,--,--,--,--,--,58105040.0,"-38,3213178634179","-69,8143687558623",14,2896,302
0,--,--,--,--,--,--,--,--,SI,58112030.0,"-38,7532470280083","-70,0275921805241",14,1063,439
4735,SI,SI,SI,SI,--,SI,SI,SI,SI,50070050.0,"-33,0049403047291","-68,6612377129718",12,1484,258
0,--,--,--,SI,--,--,--,SI,SI,50070040.0,"-32,9797721809011","-68,769429675373",12,1496,258
0,--,--,--,SI,--,--,--,SI,SI,50070090.0,"-32,9500582112409","-68,8034450473205",12,1827,258
106662,SI,SI,SI,SI,--,SI,SI,SI,SI,50070060.0,"-32,9394310178507","-68,8068438760291",12,2312,258
12327,SI,--,SI,SI,--,SI,SI,SI,SI,50070070.0,"-32,9880056754694","-68,7010652608485",12,2986,258
1416,SI,--,SI,SI,--,--,SI,SI,SI,50070080.0,"-33,0046770772729","-68,8012715093769",12,3009,258
5093,SI,--,SI,SI,--,SI,SI,SI,SI,50070090.0,"-33,0285638174611","-68,5981475648442",12,3191,258
316,--,--,--,--,--,SI,--,--,--,50070100.0,"-33,0183178912335","-68,6288154157882",12,3808,258
443,--,--,--,--,SI,--,--,SI,SI,50077010.0,"-36,1532390359812","-68,3048428543176",12,47,259
0,--,--,--,--,--,--,SI,--,SI,50077010.0,"-35,870882529299","-69,8066780720987",12,309,259
9,--,--,--,SI,--,--,SI,SI,SI,50077030.0,"-35,1539650781638","-70,0817910991633",12,2088,259
861,--,--,--,SI,--,SI,--,--,SI,46028040.0,"-29,5412536132819","-68,0970404734465",11,2591,110
0,--,--,--,--,--,--,--,--,--,46028010.0,"-29,361377257847","-68,6264098036917",11,3208,110
4931,--,SI,--,SI,SI,SI,SI,--,SI,46028050.0,"-29,3227046223336","-68,2230741292594",11,3814,110
200,--,--,--,--,--,--,--,--,--,46049010.0,"-28,8736691237645","-67,5689979264386",11,116,138
127,--,--,--,--,--,SI,--,--,--,46049020.0,"-28,6595753462725","-67,6529605556859",11,163,138
102,--,--,--,--,--,--,--,--,--,46049030.0,"-28,8250781693493","-67,3233196534937",11,173,138
150,--,--,--,--,--,--,--,--,--,46049040.0,"-28,8911007689177","-67,5667461563502",11,273,138
892,--,--,--,SI,--,SI,SI,--,SI,46049050.0,"-28,5560208289878","-67,6264406513676",11,617,138
268,--,--,--,--,--,SI,--,--,--,46049060.0,"-28,6123449106977","-67,5874723425836",11,809,138
2466,SI,SI,--,SI,--,SI,SI,SI,SI,46049070.0,"-28,9291000348798","-67,5207596756722",11,1438,138
122,--,--,--,--,--,SI,--,--,--,46049080.0,"-28,4724817643376","-67,6918652569621",11,1883,138
849,--,--,--,--,--,SI,SI,--,SI,46049090.0,"-28,5815077306519","-67,4508379497995",11,2724,138
250,--,--,--,--,--,--,--,--,--,46049100.0,"-28,9731598381662","-67,5201315513043",11,2740,138
221,--,--,--,--,--,SI,--,--,--,46049110.0,"-28,4907371198","-67,6899252647169",11,3213,138
93,--,--,--,--,--,--,--,--,--,46049120.0,"-28,5600668428725","-67,6855704208219",11,3251,138
532,--,--,--,SI,--,SI,SI,--,SI,46056010.0,"-30,165433857594","-66,556575245663",11,2879,154
1164,SI,--,--,SI,--,SI,SI,--,SI,46056020.0,"-30,5173084388038","-66,5413792482074",11,3351,154
116,--,--,--,--,--,SI,--,--,--,46063010.0,"-30,5956924271806","-65,7419372748158",11,720,156
903,SI,--,--,SI,--,SI,SI,SI,--,46063020.0,"-30,5590304532238","-65,9735931205601",11,804,156
12798,SI,--,--,--,SI,SI,SI,SI,SI,34028010.0,"-23,8976004129254","-61,8538220483946",8,1706,265
1134,--,--,--,--,SI,SI,--,--,--,34035010.0,"-25,3474022268881","-59,6181476016645",8,492,296
173,--,--,--,--,--,--,--,--,--,34035020.0,"-24,6444789665474","-59,4332808273711",8,962,296
6615,--,--,--,--,--,SI,SI,SI,SI,34035030.0,"-25,3347934740298","-59,6828071882955",8,982,296
346,--,--,--,--,--,--,--,--,--,34035040.0,"-25,0663152545433","-59,2513514627224",8,1306,296
4523,SI,--,--,--,--,SI,SI,--,SI,34035050.0,"-25,0531922647351","-60,0939271832043",8,1414,296
1351,--,--,--,--,--,SI,--,--,SI,34035060.0,"-24,2854864616665","-59,8282499173384",8,1467,296
133,--,--,--,--,SI,SI,--,--,--,34035070.0,"-24,5503048524758","-59,390271557059",8,1474,296
9429,SI,--,--,--,SI,SI,SI,SI,SI,34035080.0,"-25,2113191232301","-59,8570398440914",8,1689,296
413,--,--,--,--,--,SI,--,--,SI,34035090.0,"-24,5418137126365","-60,8341896995338",8,1794,296
12399,SI,--,--,SI,SI,SI,SI,SI,SI,34035100.0,"-24,7105776136691","-60,5937892586839",8,2089,296
603,--,--,--,--,--,SI,--,--,SI,34035110.0,"-24,2115848629554","-60,198666969414",8,2765,296
4517,SI,--,--,SI,--,SI,SI,SI,SI,34035120.0,"-24,8975997693171","-60,3187890218463",8,2784,296
66,--,--,--,--,--,SI,--,--,--,34035130.0,"-24,5319053014019","-59,902051229705",8,3166,296
3119,--,--,--,SI,--,SI,SI,--,SI,34035140.0,"-24,4331529800639","-59,656351890373",8,3167,296
45,--,--,--,SI,--,SI,--,--,--,38084055.0,"-24,1152805507803","-66,7186508694002",9,2552,394
2479,SI,--,--,--,SI,SI,SI,--,SI,34049030.0,"-25,2193910506962","-58,1230791260523",8,2015,308
212,--,--,--,--,--,SI,--,--,SI,34049040.0,"-25,2475512345955","-57,9768403788083",8,2599,308
669,--,--,--,--,--,SI,--,--,--,34049050.0,"-25,3688131700972","-57,6524943008573",8,2850,308
4304,--,--,--,SI,--,SI,SI,SI,SI,34049060.0,"-25,3617117019838","-58,2782518825352",8,2955,308
720,--,--,--,--,--,SI,--,--,SI,34049070.0,"-25,4224320225992","-57,7914545139812",8,2956,308
863,SI,--,--,SI,--,SI,SI,--,SI,34049080.0,"-25,2015076619063","-58,330676377416",8,3297,308
4494,--,--,--,SI,--,SI,SI,--,SI,34056010.0,"-26,2048681517277","-59,0780331803401",8,902,310
14228,SI,--,--,SI,SI,SI,SI,--,SI,34056020.0,"-26,3117354640006","-59,3684434678409",8,1223,310
6379,--,SI,--,--,SI,SI,SI,SI,SI,34056030.0,"-25,5639063797961","-59,3360059836081",8,2604,310
20335,--,--,--,SI,SI,SI,--,SI,SI,34056040.0,"-25,7306417902346","-59,1075205904775",8,2720,310
4675,--,--,--,--,SI,SI,SI,--,SI,34056050.0,"-26,1864626491659","-59,3683950578867",8,3676,310
3371,--,--,--,--,--,SI,--,--,--,34063010.0,"-23,1607663192891","-62,0107787024286",8,1295,326
415,--,--,--,--,--,SI,--,--,--,34063030.0,"-23,3394869143818","-61,8734659544108",8,1299,326
1510,SI,--,--,--,SI,SI,SI,SI,SI,30077050.0,"-32,3380692970598","-60,0301404781048",7,1652,284
4364,SI,--,--,--,--,SI,SI,SI,SI,30077060.0,"-32,3859289481651","-59,531300464703",7,2273,284
22824,SI,--,--,--,--,SI,SI,SI,SI,30077070.0,"-32,3956416421841","-59,7880764157544",7,2516,284
178,--,--,--,--,--,SI,SI,--,--,30077080.0,"-32,3866241398753","-59,6630736582897",7,3875,284
773,--,--,--,--,--,SI,SI,--,SI,30084010.0,"-31,8847292300203","-60,4087456869806",7,82,292
66,--,--,--,--,--,--,--,--,--,30084015.0,"-31,9982237404715","-60,3583819889242",7,87,292
144,--,--,--,--,--,SI,SI,--,--,30084020.0,"-31,9598299451355","-60,2558755485286",7,88,292
302,--,--,--,--,--,--,SI,--,--,30084030.0,"-31,6128701885629","-60,0070721806963",7,89,292
71,--,--,--,--,--,--,--,--,--,30084040.0,"-32,0164544602725","-60,2411073474122",7,90,292
5310,SI,SI,--,--,SI,SI,SI,SI,SI,30084050.0,"-31,5821711222967","-60,0740223148253",7,763,292
2970,SI,--,--,--,--,SI,SI,SI,SI,30084060.0,"-31,7680690511493","-60,4050220629258",7,890,292
69,--,--,--,--,--,--,--,--,--,30084065.0,"-31,6777727008412","-60,2436880885317",7,908,292
0,--,--,--,--,--,--,--,--,--,30084110.0,"-31,9005080706","-60,3016846563",7,938,292
19536,SI,SI,--,SI,--,SI,SI,SI,SI,30084070.0,"-32,0346491846505","-60,3107514290928",7,1065,292
82,--,--,--,--,--,SI,--,--,--,30084095.0,"-31,38833","-60,0167",7,1070,292
155,--,--,--,--,--,SI,SI,--,SI,30084080.0,"-31,6625748086746","-60,1751144821058",7,1278,292
8868,SI,SI,--,--,--,SI,SI,SI,SI,30021120.0,"-32,1772714430842","-60,1985605811767",7,1557,122
22,--,--,--,--,--,--,--,--,--,30021123.0,"-31,8753768018271","-60,649121973368",7,1914,122
44,--,--,--,--,--,--,--,--,--,30021127.0,"-31,8327184836082","-60,6048471558247",7,2081,122
59,--,--,--,--,--,--,--,--,--,30021130.0,"-31,917362571918","-60,6531968809921",7,2636,122
585,--,--,--,--,--,--,--,--,--,30021140.0,"-32,3342284848162","-60,4872902471305",7,2844,122
0,--,SI,--,--,--,--,--,SI,SI,30021120.0,"-32,0585362988015","-60,6108078415946",7,3320,122
6312,SI,--,--,--,--,SI,SI,SI,SI,30021150.0,"-32,0697561751369","-60,4624463940416",7,3698,122
32734,SI,SI,--,SI,--,SI,SI,SI,SI,30028010.0,"-30,7540759107669","-57,9841625878637",7,781,139
137,--,--,--,--,--,SI,--,--,--,30028020.0,"-30,896158506292","-58,0221576342783",7,882,139
0,--,--,--,--,--,SI,--,--,SI,30028090.0,"-30,8567132993029","-57,8648918069168",7,916,139
207,--,--,--,--,--,SI,SI,SI,SI,30028040.0,"-31,0739","-58,0258",7,927,139
58,--,--,--,--,--,SI,--,--,--,30028050.0,"-30,7974915997552","-58,1756384659062",7,945,139
0,--,--,--,--,--,SI,--,--,SI,30028040.0,"-30,5993375212861","-58,1858011706289",7,960,139
16658,SI,--,--,SI,--,SI,SI,SI,SI,30028070.0,"-30,990072444489","-57,9183475208406",7,1443,139
1177,--,SI,--,--,--,SI,SI,SI,SI,30028080.0,"-30,5944074579969","-58,4682627057869",7,2205,139
4143,--,SI,--,--,--,SI,SI,SI,SI,30028090.0,"-30,3396273493524","-58,3080915973688",7,3128,139
1902,--,--,--,SI,SI,SI,SI,--,--,34063020.0,"-23,1827186246626","-62,304068544241",8,1547,326
279,--,--,--,--,--,--,--,--,--,38007010.0,"-23,3386411031225","-66,0901432282825",9,26,98
8705,--,--,--,--,SI,SI,SI,--,SI,38007020.0,"-22,7215697648051","-65,6932137518832",9,28,98
56,--,--,--,--,--,--,--,--,--,38007030.0,"-23,1538168323179","-65,7853351958793",9,29,98
96,--,--,--,--,--,--,--,--,--,38007035.0,"-23,2161107288132","-65,8126832832967",9,48,98
118,--,--,--,--,--,--,--,--,--,38007040.0,"-22,9439052333036","-66,0287330395054",9,702,98
67,--,--,--,--,--,--,--,--,--,38007050.0,"-22,7419005409313","-65,897292507348",9,871,98
45,--,--,--,--,SI,--,--,--,--,38007055.0,"-22,5289792213782","-65,5227806528915",9,1969,98
255,--,--,--,SI,--,--,--,--,SI,38007060.0,"-22,5351797700612","-65,6988399422374",9,2868,98
53,--,--,--,--,--,--,--,--,--,38007063.0,"-23,2858702882652","-65,7700882487411",9,2890,98
34,--,--,--,--,--,--,--,--,--,38007067.0,"-23,1008393564743","-65,7628638580427",9,2894,98
189,--,--,--,--,--,--,--,--,--,38007070.0,"-23,2886643513195","-65,9412335357817",9,2962,98
169,--,--,--,--,--,--,--,--,--,38007080.0,"-23,2753025226875","-65,9463804620407",9,3106,98
41,--,--,--,--,--,--,--,--,--,38007085.0,"-23,1466006001565","-66,0321033317768",9,3204,98
152,--,--,--,--,--,--,--,--,--,38007090.0,"-23,5155069556653","-65,9476128685398",9,3256,98
122,--,--,--,--,--,--,--,--,--,38007095.0,"-22,8895749670499","-65,9630137674565",9,3354,98
134,--,--,--,--,--,--,--,--,--,38007100.0,"-23,1709455394342","-65,9732427949322",9,3458,98
82,--,--,--,SI,SI,SI,--,--,--,38021065.0,"-23,9482980868379","-65,2984613199784",9,1159,123
518,SI,SI,--,--,--,--,SI,SI,SI,38021010.0,"-24,1861828032769","-65,444631251669",9,1632,123
42,--,SI,--,SI,--,--,--,--,--,38021020.0,"-24,2607538226752","-65,395737692293",9,1830,123
630,--,SI,--,--,SI,--,--,--,--,38021030.0,"-24,0359632743029","-65,4315558946392",9,2137,123
1388,--,--,--,--,--,SI,SI,SI,SI,38021040.0,"-24,0773597398703","-65,4047004835351",9,2270,123
70,--,--,--,--,--,--,--,--,--,38021050.0,"-23,9096538285094","-65,1955065762574",9,2547,123
0,--,--,--,--,--,--,--,--,--,38021050.0,"-24,1436588948106","-65,482919981479",9,3179,123
257970,SI,SI,--,SI,SI,SI,SI,SI,SI,38021060.0,"-24,1953577939088","-65,302450636841",9,3194,123
1953,--,--,--,--,SI,SI,SI,SI,SI,38021070.0,"-24,1217546163942","-65,4145726152103",9,3880,123
2563,--,--,--,--,--,SI,--,--,--,38014010.0,"-24,5838759624546","-64,9235272487523",9,57,126
1321,--,--,--,--,--,--,--,--,--,38014020.0,"-24,4612361196434","-65,119054261617",9,365,126
700,--,--,--,--,--,--,--,--,--,38014030.0,"-24,4035420691548","-65,0685901094716",9,408,126
13623,SI,SI,--,--,SI,SI,SI,SI,SI,38014040.0,"-24,3855119166984","-65,260519420291",9,1207,126
0,--,--,--,--,--,--,--,SI,SI,38014040.0,"-24,587376342521","-64,924057792361",9,1455,126
864,--,--,--,--,--,--,--,SI,SI,38014050.0,"-24,4735714061733","-65,0743929828195",9,2217,126
211,--,--,--,--,--,--,--,--,SI,38014055.0,"-24,4293248380693","-65,1843971543033",9,2266,126
326,--,--,--,--,SI,--,--,SI,SI,38014060.0,"-24,5056866075889","-64,9759262948199",9,2325,126
11591,--,SI,--,--,SI,SI,SI,SI,SI,38014070.0,"-24,4385200992504","-65,1622250242149",9,2468,126
2720,SI,SI,--,--,SI,SI,SI,SI,SI,38014080.0,"-24,5329937382422","-65,0744141219101",9,2609,126
44750,--,SI,--,--,SI,SI,SI,SI,SI,38014090.0,"-24,3798152834467","-65,1132793807486",9,2683,126
0,--,--,--,--,--,--,--,--,--,38014040.0,"-24,5598827881681","-64,9141975517301",9,2705,126
16874,SI,--,--,SI,SI,SI,SI,--,SI,38112050.0,"-22,100030990273","-65,5962624926205",9,1964,437
91,--,--,--,--,--,--,--,--,--,38112060.0,"-22,5152169464206","-65,3702937518639",9,2151,437
233,--,--,--,SI,--,--,--,--,SI,38112070.0,"-22,2890579793897","-65,6786766560839",9,2870,437
0,--,--,--,--,--,--,--,--,--,38112040.0,"-22,1378271107898","-65,3097886156379",9,3137,437
378,--,--,--,--,SI,--,--,--,--,38112080.0,"-22,130283","-65,46169",9,3887,437
33,--,--,--,SI,--,--,--,--,--,38112090.0,"-22,0909983923897","-65,4650631210317",9,3888,437
1586,--,SI,--,SI,SI,SI,SI,--,--,42007010.0,"-37,1521838816608","-64,0140550927574",10,1138,24
4814,--,--,--,SI,SI,SI,SI,--,SI,42007020.0,"-37,1369555361687","-63,667141835534",10,2299,24
2034,--,--,--,SI,SI,SI,SI,--,SI,42007030.0,"-36,8538749058938","-63,6881846143541",10,2412,24
678,--,--,--,--,SI,SI,SI,--,SI,42007040.0,"-37,166824214775","-63,4171582009534",10,2991,24
307,--,--,SI,--,SI,SI,SI,--,--,42007050.0,"-36,8406606874148","-63,5205021645149",10,3408,24
68,--,--,--,--,--,--,--,--,--,42014010.0,"-38,9630526765691","-63,8608882456791",10,177,66
1904,--,SI,--,--,SI,SI,--,SI,SI,42014020.0,"-38,9739618507806","-64,0893166949512",10,1828,66
1705,--,SI,--,SI,SI,SI,SI,SI,SI,42021010.0,"-36,527922625355","-64,010555897973",10,161,71
226,--,--,--,SI,SI,SI,SI,--,--,38084060.0,"-23,3989910080496","-66,7829414619282",9,2554,394
104,--,--,--,SI,--,--,--,--,--,38084070.0,"-23,7718693292219","-66,420983463337",9,2662,394
94,--,--,--,SI,--,--,--,--,--,38084080.0,"-23,9584550578191","-66,4953540959523",9,2864,394
72,--,--,--,SI,SI,--,--,--,--,38084090.0,"-23,1460647975727","-66,2485374885877",9,3154,394
1611,--,--,--,SI,SI,SI,SI,--,SI,38084100.0,"-23,3997525205999","-66,3674476958012",9,3335,394
274,--,--,--,--,--,--,--,--,--,38094010.0,"-23,4023544678311","-65,3910451552268",9,953,405
712,--,--,--,SI,--,--,--,--,--,38094020.0,"-23,4341642603915","-65,3513341366081",9,1668,405
200,--,--,--,--,--,--,SI,--,--,38094030.0,"-23,5025387170793","-65,4318962131793",9,1805,405
3353,--,--,--,SI,SI,SI,SI,--,SI,38094040.0,"-23,6208130147957","-65,4078600419067",9,2310,405
4691,--,--,--,SI,SI,SI,SI,SI,SI,38094050.0,"-23,5703520143236","-65,3940793438321",9,3389,405
0,--,--,--,--,--,--,--,--,--,38094040.0,"-23,4023544678311","-65,3910451552268",9,3877,405
139,--,--,--,--,--,SI,--,--,--,38098010.0,"-23,9694741938995","-65,446477650042",9,575,418
154,--,--,--,--,--,--,--,--,--,38098020.0,"-23,8418583337461","-65,8300087469469",9,1273,418
28,--,--,--,--,--,--,--,--,--,38098025.0,"-23,5613891108623","-65,69123062536",9,2832,418
891,SI,--,--,--,--,SI,SI,--,SI,38098030.0,"-23,7409980636707","-65,5052412332687",9,2882,418
428,--,--,--,--,--,SI,SI,--,SI,38098040.0,"-23,8523034100617","-65,467254667636",9,3453,418
1121,SI,--,--,--,--,SI,SI,--,SI,38098050.0,"-23,9138726824815","-65,4630986774907",9,3860,418
225,--,--,--,--,--,--,--,--,--,38105010.0,"-23,3572362927788","-65,1183997355336",9,713,428
130,--,--,--,--,--,--,--,--,--,38105020.0,"-23,5544093778059","-65,0528072587448",9,2619,428
504,--,--,--,--,--,--,--,--,--,38105030.0,"-23,6174664054774","-64,9548612286321",9,3104,428
416,--,--,--,--,SI,--,--,--,--,38105040.0,"-23,3576613065649","-64,9879232445175",9,3203,428
766,--,--,--,--,--,SI,SI,SI,SI,30084090.0,"-31,5838497016925","-59,8938069366259",7,1290,292
0,--,--,--,--,--,--,--,--,SI,30084095.0,"-31,8480473768248","-60,0927487719843",7,1303,292
0,--,--,--,--,--,SI,--,--,SI,30084095.0,"-31,8480473768248","-60,0927487719843",7,1303,292
4805,--,SI,--,SI,SI,SI,SI,SI,SI,30084100.0,"-31,5133052410614","-59,83696962349",7,1643,292
5373,--,SI,--,--,--,SI,SI,SI,SI,30084110.0,"-31,2324500702019","-59,9872576438234",7,1649,292
564,SI,--,--,SI,--,--,SI,SI,SI,30084120.0,"-31,7267100818149","-60,2971793004448",7,1951,292
101,--,--,--,--,SI,SI,--,--,--,30084130.0,"-31,8706095724666","-59,7324361083485",7,2121,292
7557,--,SI,SI,SI,--,SI,SI,SI,SI,30084140.0,"-31,6660715037636","-59,9044379252459",7,2368,292
4116,SI,SI,--,--,--,SI,SI,SI,SI,30084150.0,"-31,8257355466309","-60,5182728163031",7,2574,292
247139,SI,SI,SI,SI,SI,SI,SI,SI,SI,30084160.0,"-31,7415676426411","-60,5284145917589",7,2638,292
282,--,--,--,--,--,--,SI,--,--,30084170.0,"-31,4287140394702","-59,7457885927193",7,2801,292
802,--,--,--,--,--,SI,SI,SI,SI,30084180.0,"-31,3883015926493","-60,0938334043815",7,2802,292
296,--,--,--,--,--,--,--,--,SI,30084190.0,"-31,4636064114686","-60,1679618601982",7,2808,292
229,--,--,--,--,--,SI,--,--,--,58112010.0,"-38,8384807985925","-70,1962106815081",14,2194,439
2660,SI,--,SI,--,SI,SI,SI,--,--,58112020.0,"-38,7642591265553","-70,0386669795207",14,2361,439
125,--,--,--,--,--,--,--,--,SI,58112030.0,"-38,865500620555","-69,750265287383",14,2921,439
32097,SI,--,SI,SI,SI,SI,SI,SI,SI,58112040.0,"-38,8961687323721","-70,0668545323772",14,3896,439
126,--,--,--,--,--,SI,--,--,--,62091010.0,"-41,0639017102391","-68,3843810353051",15,53,3
114,--,--,--,SI,--,--,--,--,--,62091020.0,"-41,2448350046555","-70,0342029410146",15,862,3
76,--,--,--,--,SI,--,SI,--,--,62091030.0,"-40,6706084126156","-69,1112545579991",15,874,3
176,--,--,--,--,SI,--,SI,--,--,62091040.0,"-41,8182874251641","-68,0774152377244",15,1210,3
6261,SI,--,SI,SI,SI,SI,SI,SI,SI,62091050.0,"-41,3268134240327","-69,5441263890306",15,1708,3
5187,--,--,--,--,SI,SI,--,--,SI,62091060.0,"-40,8451911426273","-68,0832025061279",15,2222,3
2494,--,--,--,--,SI,SI,SI,--,SI,62091070.0,"-41,2475165638608","-68,7003410687453",15,2336,3
3,--,--,--,--,--,--,--,--,--,62091080.0,"-40,9343435582627","-69,411658784618",15,2420,3
46,--,--,--,--,SI,--,--,--,--,62091090.0,"-41,9083865405739","-68,3424732450183",15,2708,3
82,--,--,--,--,SI,--,--,--,--,62049010.0,"-41,0632755118249","-67,5965600975269",15,985,4
217,--,--,--,--,SI,--,SI,--,--,62049020.0,"-41,8812021704501","-66,9407404270844",15,988,4
973,--,--,--,SI,SI,SI,--,--,--,62049030.0,"-40,5085400133825","-67,2619207148835",15,2422,4
935,--,--,--,SI,SI,--,SI,--,SI,42070020.0,"-37,4589894326191","-63,5872408548874",10,1546,191
3697,--,SI,--,SI,SI,SI,SI,SI,SI,42070030.0,"-37,6669652272263","-63,5415367289386",10,1627,191
39,--,--,--,--,--,SI,--,--,--,42070040.0,"-37,6623849438401","-64,1373213494442",10,2686,191
466,--,--,--,SI,--,--,SI,--,--,42070050.0,"-37,5749339058948","-63,4328864695669",10,3242,191
312,--,--,--,SI,SI,SI,--,--,--,42077010.0,"-37,8943313295474","-63,8515025914131",10,30,195
1577,SI,--,--,SI,SI,SI,SI,SI,SI,42077020.0,"-37,9020681912485","-63,7450793526802",10,540,195
2576,--,--,--,SI,--,SI,SI,SI,SI,42077030.0,"-37,9785301335454","-63,6065854529977",10,1562,195
3,--,--,--,--,--,--,--,--,--,42077040.0,"-37,7849629183535","-64,0306677804584",10,1676,195
2434,--,--,--,SI,SI,SI,SI,SI,SI,42077050.0,"-38,0837587172211","-63,4321816643775",10,1753,195
208,--,--,--,SI,SI,--,--,--,SI,42084010.0,"-38,3336784745408","-64,6422526958764",10,1083,241
221,--,--,--,--,SI,SI,SI,--,SI,42091010.0,"-37,5520049423349","-66,2268538972728",10,1971,242
75,--,--,--,--,SI,SI,--,--,--,42091020.0,"-37,1597120530545","-66,6745400356471",10,2144,242
301,--,--,--,SI,SI,SI,SI,--,--,42098010.0,"-36,47556498406","-65,3429160249895",10,696,251
111,--,--,--,SI,--,--,SI,--,--,42098020.0,"-36,1887459763907","-65,2899702728719",10,2267,251
689,--,--,--,--,SI,SI,SI,--,SI,42098030.0,"-36,2016818772905","-65,0972782402489",10,2271,251
1240,--,--,--,SI,SI,SI,SI,--,SI,42098040.0,"-36,2640564040186","-65,5097731802402",10,3376,251
5703,--,--,--,SI,SI,SI,SI,SI,SI,42098050.0,"-36,2048593679219","-65,4403752727095",10,3529,251
284,--,--,--,--,--,SI,SI,--,--,42105010.0,"-35,7811018772957","-63,3932493460357",10,61,262
377,--,--,--,SI,--,SI,SI,--,--,42105020.0,"-35,7763229509013","-63,716840693317",10,1152,262
56795,SI,SI,SI,SI,SI,SI,SI,SI,SI,42105030.0,"-35,6633805937206","-63,760929267739",10,1551,262
367,--,--,--,SI,--,SI,SI,--,SI,42105040.0,"-35,547293621716","-63,8200403343494",10,3318,262
46,--,--,--,--,--,--,--,--,--,42105050.0,"-35,5855840986961","-63,5887521403772",10,3426,262
7878,--,--,--,SI,--,SI,SI,SI,SI,42112020.0,"-37,7697053748681","-67,7172958236186",10,8,317
154,--,--,--,--,--,SI,--,--,--,42112005.0,"-38,2230515311115","-67,1709263654639",10,701,317
